filename,split,label,color
train_balanced\balloon\00225.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00226.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00227.png,train_balanced,balloon,yellow_green
train_balanced\tennis_ball\00228.png,train_balanced,tennis_ball,red
train_balanced\tennis_ball\00229.png,train_balanced,tennis_ball,yellow_green
train_balanced\tennis_ball\00230.png,train_balanced,tennis_ball,red
train_balanced\balloon\00231.png,train_balanced,balloon,red
train_balanced\balloon\00232.png,train_balanced,balloon,red
train_balanced\tennis_ball\00233.png,train_balanced,tennis_ball,yellow_green
train_balanced\balloon\00234.png,train_balanced,balloon,red
train_balanced\balloon\00235.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00236.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00237.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00238.png,train_balanced,balloon,yellow_green
train_balanced\tennis_ball\00239.png,train_balanced,tennis_ball,yellow_green
train_balanced\tennis_ball\00240.png,train_balanced,tennis_ball,red
train_balanced\balloon\00241.png,train_balanced,balloon,red
train_balanced\balloon\00242.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00243.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00244.png,train_balanced,balloon,red
train_balanced\tennis_ball\00245.png,train_balanced,tennis_ball,yellow_green
train_balanced\tennis_ball\00246.png,train_balanced,tennis_ball,yellow_green
train_balanced\balloon\00247.png,train_balanced,balloon,yellow_green
train_balanced\tennis_ball\00248.png,train_balanced,tennis_ball,red
train_balanced\balloon\00249.png,train_balanced,balloon,red
train_balanced\tennis_ball\00250.png,train_balanced,tennis_ball,red
train_balanced\balloon\00251.png,train_balanced,balloon,red
train_balanced\balloon\00252.png,train_balanced,balloon,red
train_balanced\tennis_ball\00253.png,train_balanced,tennis_ball,red
train_balanced\balloon\00254.png,train_balanced,balloon,red
train_balanced\tennis_ball\00255.png,train_balanced,tennis_ball,red
train_balanced\tennis_ball\00256.png,train_balanced,tennis_ball,red
train_balanced\tennis_ball\00257.png,train_balanced,tennis_ball,red
train_balanced\balloon\00258.png,train_balanced,balloon,yellow_green
train_balanced\tennis_ball\00259.png,train_balanced,tennis_ball,yellow_green
train_balanced\tennis_ball\00260.png,train_balanced,tennis_ball,yellow_green
train_balanced\balloon\00261.png,train_balanced,balloon,yellow_green
train_balanced\tennis_ball\00262.png,train_balanced,tennis_ball,red
train_balanced\tennis_ball\00263.png,train_balanced,tennis_ball,red
train_balanced\balloon\00264.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00265.png,train_balanced,balloon,red
train_balanced\balloon\00266.png,train_balanced,balloon,yellow_green
train_balanced\tennis_ball\00267.png,train_balanced,tennis_ball,red
train_balanced\tennis_ball\00268.png,train_balanced,tennis_ball,red
train_balanced\tennis_ball\00269.png,train_balanced,tennis_ball,yellow_green
train_balanced\tennis_ball\00270.png,train_balanced,tennis_ball,yellow_green
train_balanced\tennis_ball\00271.png,train_balanced,tennis_ball,red
train_balanced\balloon\00272.png,train_balanced,balloon,yellow_green
train_balanced\tennis_ball\00273.png,train_balanced,tennis_ball,red
train_balanced\tennis_ball\00274.png,train_balanced,tennis_ball,yellow_green
train_balanced\balloon\00275.png,train_balanced,balloon,red
train_balanced\balloon\00276.png,train_balanced,balloon,red
train_balanced\tennis_ball\00277.png,train_balanced,tennis_ball,red
train_balanced\balloon\00278.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00279.png,train_balanced,balloon,yellow_green
train_balanced\tennis_ball\00280.png,train_balanced,tennis_ball,yellow_green
train_balanced\balloon\00281.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00282.png,train_balanced,balloon,red
train_balanced\tennis_ball\00283.png,train_balanced,tennis_ball,yellow_green
train_balanced\balloon\00284.png,train_balanced,balloon,yellow_green
train_balanced\tennis_ball\00285.png,train_balanced,tennis_ball,red
train_balanced\tennis_ball\00286.png,train_balanced,tennis_ball,red
train_balanced\tennis_ball\00287.png,train_balanced,tennis_ball,yellow_green
train_balanced\tennis_ball\00288.png,train_balanced,tennis_ball,yellow_green
train_balanced\tennis_ball\00289.png,train_balanced,tennis_ball,red
train_balanced\balloon\00290.png,train_balanced,balloon,yellow_green
train_balanced\tennis_ball\00291.png,train_balanced,tennis_ball,yellow_green
train_balanced\balloon\00292.png,train_balanced,balloon,red
train_balanced\balloon\00293.png,train_balanced,balloon,red
train_balanced\balloon\00294.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00295.png,train_balanced,balloon,yellow_green
train_balanced\tennis_ball\00296.png,train_balanced,tennis_ball,red
train_balanced\tennis_ball\00297.png,train_balanced,tennis_ball,yellow_green
train_balanced\balloon\00298.png,train_balanced,balloon,yellow_green
train_balanced\tennis_ball\00299.png,train_balanced,tennis_ball,yellow_green
train_balanced\balloon\00300.png,train_balanced,balloon,yellow_green
train_balanced\tennis_ball\00301.png,train_balanced,tennis_ball,yellow_green
train_balanced\balloon\00302.png,train_balanced,balloon,red
train_balanced\tennis_ball\00303.png,train_balanced,tennis_ball,yellow_green
train_balanced\tennis_ball\00304.png,train_balanced,tennis_ball,red
train_balanced\tennis_ball\00305.png,train_balanced,tennis_ball,yellow_green
train_balanced\tennis_ball\00306.png,train_balanced,tennis_ball,red
train_balanced\tennis_ball\00307.png,train_balanced,tennis_ball,red
train_balanced\tennis_ball\00308.png,train_balanced,tennis_ball,yellow_green
train_balanced\tennis_ball\00309.png,train_balanced,tennis_ball,red
train_balanced\tennis_ball\00310.png,train_balanced,tennis_ball,yellow_green
train_balanced\balloon\00311.png,train_balanced,balloon,red
train_balanced\balloon\00312.png,train_balanced,balloon,red
train_balanced\balloon\00313.png,train_balanced,balloon,red
train_balanced\tennis_ball\00314.png,train_balanced,tennis_ball,yellow_green
train_balanced\tennis_ball\00315.png,train_balanced,tennis_ball,red
train_balanced\balloon\00316.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00317.png,train_balanced,balloon,red
train_balanced\tennis_ball\00318.png,train_balanced,tennis_ball,yellow_green
train_balanced\tennis_ball\00319.png,train_balanced,tennis_ball,yellow_green
train_balanced\tennis_ball\00320.png,train_balanced,tennis_ball,red
train_balanced\tennis_ball\00321.png,train_balanced,tennis_ball,yellow_green
train_balanced\balloon\00322.png,train_balanced,balloon,yellow_green
train_balanced\tennis_ball\00323.png,train_balanced,tennis_ball,yellow_green
train_balanced\balloon\00324.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00325.png,train_balanced,balloon,red
train_balanced\tennis_ball\00326.png,train_balanced,tennis_ball,yellow_green
train_balanced\tennis_ball\00327.png,train_balanced,tennis_ball,red
train_balanced\balloon\00328.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00329.png,train_balanced,balloon,yellow_green
train_balanced\tennis_ball\00330.png,train_balanced,tennis_ball,red
train_balanced\balloon\00331.png,train_balanced,balloon,red
train_balanced\tennis_ball\00332.png,train_balanced,tennis_ball,red
train_balanced\tennis_ball\00333.png,train_balanced,tennis_ball,yellow_green
train_balanced\tennis_ball\00334.png,train_balanced,tennis_ball,yellow_green
train_balanced\balloon\00335.png,train_balanced,balloon,red
train_balanced\tennis_ball\00336.png,train_balanced,tennis_ball,yellow_green
train_balanced\tennis_ball\00337.png,train_balanced,tennis_ball,red
train_balanced\tennis_ball\00338.png,train_balanced,tennis_ball,yellow_green
train_balanced\balloon\00339.png,train_balanced,balloon,red
train_balanced\tennis_ball\00340.png,train_balanced,tennis_ball,red
train_balanced\balloon\00341.png,train_balanced,balloon,red
train_balanced\tennis_ball\00342.png,train_balanced,tennis_ball,yellow_green
train_balanced\tennis_ball\00343.png,train_balanced,tennis_ball,red
train_balanced\balloon\00344.png,train_balanced,balloon,red
train_balanced\balloon\00345.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00346.png,train_balanced,balloon,red
train_balanced\balloon\00347.png,train_balanced,balloon,yellow_green
train_balanced\tennis_ball\00348.png,train_balanced,tennis_ball,yellow_green
train_balanced\balloon\00349.png,train_balanced,balloon,yellow_green
train_balanced\tennis_ball\00350.png,train_balanced,tennis_ball,yellow_green
train_balanced\tennis_ball\00351.png,train_balanced,tennis_ball,red
train_balanced\balloon\00352.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00353.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00354.png,train_balanced,balloon,red
train_balanced\balloon\00355.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00356.png,train_balanced,balloon,yellow_green
train_balanced\tennis_ball\00357.png,train_balanced,tennis_ball,yellow_green
train_balanced\tennis_ball\00358.png,train_balanced,tennis_ball,yellow_green
train_balanced\balloon\00359.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00360.png,train_balanced,balloon,red
train_balanced\tennis_ball\00361.png,train_balanced,tennis_ball,red
train_balanced\balloon\00362.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00363.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00364.png,train_balanced,balloon,yellow_green
train_balanced\tennis_ball\00365.png,train_balanced,tennis_ball,yellow_green
train_balanced\balloon\00366.png,train_balanced,balloon,red
train_balanced\tennis_ball\00367.png,train_balanced,tennis_ball,yellow_green
train_balanced\balloon\00368.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00369.png,train_balanced,balloon,red
train_balanced\tennis_ball\00370.png,train_balanced,tennis_ball,red
train_balanced\balloon\00371.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00372.png,train_balanced,balloon,red
train_balanced\tennis_ball\00373.png,train_balanced,tennis_ball,red
train_balanced\tennis_ball\00374.png,train_balanced,tennis_ball,yellow_green
train_balanced\balloon\00375.png,train_balanced,balloon,yellow_green
train_balanced\tennis_ball\00376.png,train_balanced,tennis_ball,red
train_balanced\tennis_ball\00377.png,train_balanced,tennis_ball,yellow_green
train_balanced\tennis_ball\00378.png,train_balanced,tennis_ball,yellow_green
train_balanced\balloon\00379.png,train_balanced,balloon,red
train_balanced\balloon\00380.png,train_balanced,balloon,red
train_balanced\tennis_ball\00381.png,train_balanced,tennis_ball,red
train_balanced\balloon\00382.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00383.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00384.png,train_balanced,balloon,red
train_balanced\balloon\00385.png,train_balanced,balloon,red
train_balanced\tennis_ball\00386.png,train_balanced,tennis_ball,red
train_balanced\balloon\00387.png,train_balanced,balloon,red
train_balanced\tennis_ball\00388.png,train_balanced,tennis_ball,red
train_balanced\tennis_ball\00389.png,train_balanced,tennis_ball,red
train_balanced\balloon\00390.png,train_balanced,balloon,red
train_balanced\tennis_ball\00391.png,train_balanced,tennis_ball,red
train_balanced\tennis_ball\00392.png,train_balanced,tennis_ball,red
train_balanced\balloon\00393.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00394.png,train_balanced,balloon,yellow_green
train_balanced\tennis_ball\00395.png,train_balanced,tennis_ball,red
train_balanced\tennis_ball\00396.png,train_balanced,tennis_ball,yellow_green
train_balanced\balloon\00397.png,train_balanced,balloon,red
train_balanced\tennis_ball\00398.png,train_balanced,tennis_ball,yellow_green
train_balanced\tennis_ball\00399.png,train_balanced,tennis_ball,red
train_balanced\balloon\00400.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00401.png,train_balanced,balloon,red
train_balanced\balloon\00402.png,train_balanced,balloon,yellow_green
train_balanced\tennis_ball\00403.png,train_balanced,tennis_ball,yellow_green
train_balanced\balloon\00404.png,train_balanced,balloon,yellow_green
train_balanced\tennis_ball\00405.png,train_balanced,tennis_ball,red
train_balanced\balloon\00406.png,train_balanced,balloon,red
train_balanced\tennis_ball\00407.png,train_balanced,tennis_ball,yellow_green
train_balanced\balloon\00408.png,train_balanced,balloon,red
train_balanced\tennis_ball\00409.png,train_balanced,tennis_ball,yellow_green
train_balanced\tennis_ball\00410.png,train_balanced,tennis_ball,yellow_green
train_balanced\balloon\00411.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00412.png,train_balanced,balloon,red
train_balanced\balloon\00413.png,train_balanced,balloon,red
train_balanced\balloon\00414.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00415.png,train_balanced,balloon,red
train_balanced\tennis_ball\00416.png,train_balanced,tennis_ball,red
train_balanced\balloon\00417.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00418.png,train_balanced,balloon,red
train_balanced\tennis_ball\00419.png,train_balanced,tennis_ball,red
train_balanced\tennis_ball\00420.png,train_balanced,tennis_ball,red
train_balanced\tennis_ball\00421.png,train_balanced,tennis_ball,red
train_balanced\balloon\00422.png,train_balanced,balloon,red
train_balanced\tennis_ball\00423.png,train_balanced,tennis_ball,red
train_balanced\balloon\00424.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00425.png,train_balanced,balloon,yellow_green
train_balanced\tennis_ball\00426.png,train_balanced,tennis_ball,red
train_balanced\balloon\00427.png,train_balanced,balloon,red
train_balanced\tennis_ball\00428.png,train_balanced,tennis_ball,yellow_green
train_balanced\tennis_ball\00429.png,train_balanced,tennis_ball,red
train_balanced\balloon\00430.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00431.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00432.png,train_balanced,balloon,red
train_balanced\tennis_ball\00433.png,train_balanced,tennis_ball,red
train_balanced\tennis_ball\00434.png,train_balanced,tennis_ball,yellow_green
train_balanced\balloon\00435.png,train_balanced,balloon,red
train_balanced\balloon\00436.png,train_balanced,balloon,red
train_balanced\tennis_ball\00437.png,train_balanced,tennis_ball,red
train_balanced\balloon\00438.png,train_balanced,balloon,yellow_green
train_balanced\balloon\00439.png,train_balanced,balloon,red
train_balanced\balloon\00440.png,train_balanced,balloon,red
train_balanced\balloon\00441.png,train_balanced,balloon,yellow_green
train_balanced\tennis_ball\00442.png,train_balanced,tennis_ball,yellow_green
train_balanced\tennis_ball\00443.png,train_balanced,tennis_ball,red
train_balanced\balloon\00444.png,train_balanced,balloon,yellow_green
train_balanced\tennis_ball\00445.png,train_balanced,tennis_ball,yellow_green
